ExportDate,EquipmentID,Cycle,Timestamp,Sensor_2,Sensor_3,Sensor_4,Sensor_7,Sensor_8,Sensor_9,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_17,LatentZ1,LatentZ2,NearestDistance,PredictedStatus,IsWarning,WorkOrder,MaintenanceCost
2026-07-01,ENG-056,34,2026-01-02 10:00:00,642.96,1584.0,1407.67,552.25,2388.12,9043.95,47.52,520.87,2388.18,8127.56,8.4487,392.0,-0.019534,0.250607,0.001871,Healthy,0,WO848362,68.05
2026-07-01,ENG-056,35,2026-01-02 11:00:00,642.79,1587.86,1409.11,553.17,2388.17,9045.08,47.55,521.64,2388.16,8124.0,8.446,395.0,-0.025117,0.215102,0.001921,Healthy,0,WO860801,249.2
2026-07-01,ENG-056,36,2026-01-02 12:00:00,642.68,1576.96,1411.76,553.14,2388.13,9046.62,47.71,522.06,2388.11,8122.91,8.4447,393.0,0.009275,-0.043959,0.002621,Healthy,0,WO857899,
2026-07-01,ENG-056,37,2026-01-02 13:00:00,642.67,1587.37,1415.39,553.39,2388.1,9034.58,47.56,520.93,2388.12,8120.35,8.437,393.0,-0.045477,0.143097,0.001885,Healthy,0,WO627573,1629.82
2026-07-01,ENG-056,38,2026-01-02 14:00:00,642.93,1588.48,1408.65,553.23,2388.16,9055.69,47.52,521.43,2388.16,8123.21,8.4596,394.0,-0.012474,0.220876,0.002014,Healthy,0,WO886038,2919.8
2026-07-01,ENG-056,39,2026-01-02 15:00:00,642.81,1593.67,1407.42,552.75,2388.12,9040.32,47.59,521.01,2388.21,8122.18,8.4046,393.0,-0.034534,0.283846,0.002107,Healthy,0,WO152789,2330.72
2026-07-01,ENG-056,40,2026-01-02 16:00:00,642.9,1593.62,1410.24,552.91,2388.15,9052.24,47.84,521.4,2388.16,8123.89,8.4455,393.0,-0.015113,0.390172,0.00498,Healthy,0,WO326437,
2026-07-01,ENG-056,41,2026-01-02 17:00:00,642.67,1593.4,1417.05,553.43,2388.15,9040.48,47.54,521.22,2388.14,8124.18,8.4395,393.0,-0.031358,0.243221,0.002646,Healthy,0,WO602888,2420.93
2026-07-01,ENG-056,42,2026-01-02 18:00:00,643.54,1589.21,1414.91,552.91,2388.16,9051.4,47.58,521.66,2388.1,8123.18,8.4637,394.0,-0.006236,0.28376,0.001594,Healthy,0,WO244810,2274.28
2026-07-01,ENG-056,43,2026-01-02 19:00:00,643.27,1591.58,1410.33,552.83,2388.14,9046.82,47.54,521.76,2388.18,8124.29,8.467,394.0,-0.008956,0.290063,0.001784,Healthy,0,WO233652,2524.11
2026-07-01,ENG-056,44,2026-01-02 20:00:00,642.45,1592.0,1407.84,552.58,2388.1,9049.25,47.64,520.9,2388.21,8125.12,8.4734,394.0,-0.02012,0.383689,0.00216,Healthy,0,WO392284,872.35
2026-07-01,ENG-056,45,2026-01-02 21:00:00,642.54,1596.68,1407.31,553.12,2388.14,9044.6,47.57,521.37,2388.14,8121.9,8.4793,394.0,-0.012737,0.258239,0.00261,Healthy,0,WO169246,2862.78
2026-07-01,ENG-056,46,2026-01-02 22:00:00,642.95,1589.26,1409.03,552.98,2388.15,9048.07,47.57,521.45,2388.1,8125.9,8.4704,393.0,-0.011297,0.222486,0.003322,Healthy,0,WO871457,88.49
2026-07-01,ENG-057,1,2026-01-01 01:00:00,642.75,1580.43,1404.95,553.8,2388.1,9047.11,47.42,522.1,2388.09,8132.19,8.4592,393.0,0.026356,-0.372653,0.000905,Healthy,0,WO256518,437.04
2026-07-01,ENG-057,2,2026-01-01 02:00:00,642.64,1586.22,1403.22,553.31,2388.03,9054.89,47.52,521.73,2388.09,8129.11,8.401,395.0,0.046324,-0.289889,0.00197,Healthy,0,WO208250,2167.66
2026-07-01,ENG-057,3,2026-01-01 03:00:00,642.21,1579.2,1405.96,553.78,2388.1,9044.81,47.46,521.22,2388.09,8126.32,8.4108,391.0,0.002346,-0.520202,0.0079,Healthy,0,WO526936,631.27
2026-07-01,ENG-057,4,2026-01-01 04:00:00,642.35,1587.64,1407.08,553.59,2388.08,9044.47,47.5,521.42,2388.07,8129.67,8.4371,392.0,0.031826,-0.269491,0.002825,Healthy,0,WO968406,1405.82
2026-07-01,ENG-057,5,2026-01-01 05:00:00,642.12,1581.67,1405.28,554.22,2388.04,9054.41,47.6,521.77,2388.14,8128.11,8.4645,393.0,0.025123,-0.47772,0.001397,Healthy,0,WO174488,1972.7
2026-07-01,ENG-057,6,2026-01-01 06:00:00,642.04,1587.31,1405.66,553.15,2388.09,9038.63,47.54,521.37,2388.1,8127.44,8.4359,392.0,0.029682,-0.220095,0.002311,Healthy,0,WO878354,930.69
2026-07-01,ENG-057,7,2026-01-01 07:00:00,642.37,1586.6,1406.88,553.97,2388.12,9046.91,47.25,521.2,2388.03,8124.75,8.3827,391.0,-0.004479,-0.657539,0.01197,Healthy,0,WO656674,2835.13
2026-07-01,ENG-057,8,2026-01-01 08:00:00,642.93,1596.11,1403.29,553.32,2388.09,9049.07,47.48,521.87,2388.06,8126.34,8.407,393.0,0.055119,-0.061767,0.00189,Healthy,0,WO170129,1206.05
2026-07-01,ENG-057,9,2026-01-01 09:00:00,642.46,1584.86,1405.86,554.16,2388.02,9053.48,47.6,521.43,2388.11,8128.59,8.4089,392.0,0.028795,-0.336414,0.000532,Healthy,0,WO610497,
2026-07-01,ENG-057,10,2026-01-01 10:00:00,642.4,1589.0,1402.96,553.49,2388.1,9053.73,47.36,521.63,2388.05,8125.99,8.4253,394.0,0.031789,-0.377242,0.002323,Healthy,0,WO982102,2910.65
2026-07-01,ENG-057,11,2026-01-01 11:00:00,642.45,1595.18,1399.28,553.11,2388.07,9048.27,47.38,521.33,2388.09,8130.17,8.4451,392.0,0.047258,-0.257486,0.001221,Healthy,0,WO188198,2422.34
2026-07-01,ENG-057,12,2026-01-01 12:00:00,642.6,1586.07,1406.42,553.62,2388.03,9051.64,47.5,521.73,2388.17,8132.06,8.4216,392.0,0.020154,-0.451131,0.000946,Healthy,0,WO367109,156.72
2026-07-01,ENG-057,13,2026-01-01 13:00:00,642.6,1587.43,1404.71,554.08,2388.07,9049.08,47.38,522.44,2388.07,8132.76,8.397,392.0,0.023162,-0.673387,0.000772,Healthy,0,WO297724,1724.28
2026-07-01,ENG-057,14,2026-01-01 14:00:00,642.55,1592.5,1400.63,554.08,2388.06,9044.68,47.51,521.95,2388.11,8128.01,8.3984,392.0,0.022461,-0.473796,0.001752,Healthy,0,WO235765,1186.75
2026-07-01,ENG-057,15,2026-01-01 15:00:00,642.67,1589.55,1401.8,554.0,2388.08,9045.72,47.45,521.51,2388.1,8128.05,8.442,390.0,0.027939,-0.30938,0.001601,Healthy,0,WO924002,455.46
2026-07-01,ENG-057,16,2026-01-01 16:00:00,642.54,1586.92,1397.96,554.09,2388.09,9051.1,47.49,521.69,2388.11,8131.27,8.396,392.0,0.011907,-0.633748,0.002064,Healthy,0,WO806222,2053.57
2026-07-01,ENG-057,17,2026-01-01 17:00:00,642.77,1580.98,1398.64,554.3,2388.08,9050.76,47.35,521.66,2388.08,8132.69,8.4437,393.0,0.004951,-0.686273,0.005852,Healthy,0,WO722978,1872.21
2026-07-01,ENG-057,18,2026-01-01 18:00:00,642.57,1584.4,1414.06,553.45,2388.11,9046.99,47.52,521.35,2388.13,8129.09,8.4706,390.0,0.024961,-0.075846,0.001805,Healthy,0,WO960525,1991.14
2026-07-01,ENG-057,19,2026-01-01 19:00:00,642.26,1585.65,1401.89,553.66,2388.14,9048.67,47.41,522.07,2388.09,8130.43,8.463,391.0,0.027096,-0.464554,0.002746,Healthy,0,WO351052,2174.49
2026-07-01,ENG-057,20,2026-01-01 20:00:00,642.0,1585.01,1404.74,552.98,2388.03,9053.08,47.32,521.79,2388.1,8131.05,8.4162,393.0,0.020445,-0.68811,0.002197,Warning,1,WO483394,9625.03
2026-07-01,ENG-057,21,2026-01-01 21:00:00,642.2,1583.1,1411.08,553.87,2388.11,9041.75,47.52,521.58,2388.08,8125.03,8.4292,392.0,0.02488,-0.330236,0.000173,Healthy,0,WO948210,278.77
2026-07-01,ENG-057,22,2026-01-01 22:00:00,642.53,1583.86,1406.28,553.65,2388.13,9047.38,47.47,521.83,2388.07,8123.2,8.3802,393.0,0.004186,-0.499238,0.006101,Healthy,0,WO492022,837.87
2026-07-01,ENG-057,23,2026-01-01 23:00:00,642.16,1589.19,1407.83,554.11,2388.08,9053.0,47.36,521.57,2388.08,8127.1,8.4103,392.0,0.010099,-0.622694,0.000457,Healthy,0,WO623637,1387.92
2026-07-01,ENG-057,24,2026-01-02 00:00:00,642.37,1588.09,1407.69,553.66,2388.1,9045.65,47.44,521.32,2388.06,8128.07,8.4231,393.0,0.027359,-0.177001,0.003053,Healthy,0,WO766608,638.14
2026-07-01,ENG-057,25,2026-01-02 01:00:00,641.73,1584.18,1410.95,553.46,2388.04,9051.57,47.49,521.46,2388.07,8129.48,8.4557,392.0,0.03549,-0.367908,0.000323,Healthy,0,WO512119,2197.99
2026-07-01,ENG-057,26,2026-01-02 02:00:00,642.31,1593.99,1403.23,553.97,2388.09,9048.93,47.43,521.75,2388.08,8124.67,8.4248,393.0,0.028083,-0.325602,0.002384,Healthy,0,WO393975,572.4
2026-07-01,ENG-057,27,2026-01-02 03:00:00,642.56,1581.3,1401.5,553.92,2388.08,9052.98,47.39,521.57,2388.11,8133.96,8.4112,393.0,0.013692,-0.54958,0.001827,Healthy,0,WO979515,2755.34
2026-07-01,ENG-057,28,2026-01-02 04:00:00,642.72,1588.81,1407.83,553.06,2388.09,9047.73,47.47,521.57,2388.07,8124.39,8.4079,393.0,0.037389,-0.170836,0.002131,Healthy,0,WO249522,2822.86
2026-07-01,ENG-057,29,2026-01-02 05:00:00,642.25,1587.93,1402.07,553.99,2388.06,9043.31,47.3,521.93,2388.15,8132.72,8.4609,393.0,0.010529,-0.551952,0.002496,Healthy,0,WO351164,
2026-07-01,ENG-057,30,2026-01-02 06:00:00,642.41,1590.57,1408.49,553.83,2388.06,9056.16,47.33,521.64,2388.05,8127.66,8.4254,392.0,0.035124,-0.457607,0.001665,Healthy,0,WO224427,1185.18
2026-07-01,ENG-057,31,2026-01-02 07:00:00,643.17,1585.84,1412.9,553.59,2388.11,9048.64,47.36,521.56,2388.12,8131.35,8.4125,391.0,0.030004,-0.042238,0.002746,Healthy,0,WO670909,781.05
2026-07-01,ENG-057,32,2026-01-02 08:00:00,642.85,1579.15,1410.59,553.76,2388.12,9049.7,47.47,521.81,2388.06,8133.77,8.41,393.0,0.036672,-0.297438,0.002397,Healthy,0,WO423953,2438.3
2026-07-01,ENG-057,33,2026-01-02 09:00:00,642.83,1588.38,1407.63,553.84,2388.11,9045.46,47.54,521.54,2388.11,8131.23,8.402,394.0,0.033277,-0.151394,0.003351,Healthy,0,WO813733,138.46
2026-07-01,ENG-057,34,2026-01-02 10:00:00,642.57,1594.68,1407.61,553.11,2388.09,9058.17,47.58,521.63,2388.14,8133.98,8.4203,394.0,0.07131,-0.056274,0.00283,Warning,1,WO275124,3709.98
2026-07-01,ENG-057,35,2026-01-02 11:00:00,642.72,1586.62,1400.61,553.03,2388.1,9050.36,47.51,521.79,2388.11,8128.53,8.4493,392.0,0.03664,-0.329557,0.000819,Warning,1,WO433799,9578.5
2026-07-01,ENG-057,36,2026-01-02 12:00:00,642.49,1589.91,1399.25,553.39,2388.12,9042.67,47.49,521.5,2388.13,8135.65,8.4346,392.0,0.0338,-0.288142,0.000457,Healthy,0,WO630040,816.3
2026-07-01,ENG-057,37,2026-01-02 13:00:00,642.56,1591.98,1411.36,553.85,2388.09,9048.62,47.5,521.72,2388.07,8125.55,8.422,392.0,0.039636,-0.248359,0.002327,Warning,1,WO303419,4759.14
2026-07-01,ENG-057,38,2026-01-02 14:00:00,642.75,1592.33,1401.07,554.28,2388.11,9046.95,47.35,521.89,2388.04,8130.14,8.3787,392.0,0.003321,-0.789232,0.001827,Healthy,0,WO878013,706.56
2026-07-01,ENG-057,39,2026-01-02 15:00:00,642.67,1593.46,1403.46,553.53,2388.13,9052.09,47.46,521.42,2388.1,8130.68,8.4204,392.0,0.047,-0.138454,0.002316,Healthy,0,WO526495,1430.69
2026-07-01,ENG-057,40,2026-01-02 16:00:00,642.89,1586.33,1405.73,553.62,2388.09,9048.87,47.63,521.63,2388.1,8127.31,8.4063,393.0,0.031204,-0.068788,0.00078,Healthy,0,WO834282,499.88
2026-07-01,ENG-057,41,2026-01-02 17:00:00,642.11,1588.94,1413.55,552.76,2388.04,9051.48,47.35,522.33,2388.13,8132.42,8.4333,393.0,0.042552,-0.425124,0.001043,Healthy,0,WO780606,2953.05
2026-07-01,ENG-057,42,2026-01-02 18:00:00,642.8,1582.9,1409.51,553.43,2388.1,9048.87,47.46,521.88,2388.1,8130.4,8.4296,393.0,0.038381,-0.294951,0.00179,Healthy,0,WO168904,993.38
2026-07-01,ENG-057,43,2026-01-02 19:00:00,642.73,1597.46,1398.07,553.74,2388.1,9051.86,47.4,521.81,2388.15,8135.41,8.4352,395.0,0.055426,-0.10895,,Healthy,0,WO701530,414.08
2026-07-01,ENG-057,44,2026-01-02 20:00:00,642.89,1588.13,1410.49,553.54,2388.07,9049.51,47.47,522.17,2388.08,8131.1,8.3956,391.0,0.034829,-0.443315,0.002773,Healthy,0,WO272468,635.46
2026-07-01,ENG-057,45,2026-01-02 21:00:00,642.51,1588.38,1412.4,553.2,2388.13,9045.18,47.52,521.44,2388.11,8125.34,8.4289,393.0,0.023902,-0.15121,0.003011,Healthy,0,WO509747,2176.5
2026-07-01,ENG-057,46,2026-01-02 22:00:00,642.87,1592.66,1406.31,553.45,2388.07,9048.26,47.69,521.49,2388.11,8121.57,8.4328,392.0,0.038976,-0.098521,0.001767,Healthy,0,WO358087,2171.45
2026-07-01,ENG-057,47,2026-01-02 23:00:00,642.25,1593.6,1413.4,553.52,2388.14,9049.51,47.39,522.15,2388.04,8129.17,8.4148,393.0,0.046935,-0.262952,0.001208,Healthy,0,WO346028,494.79
2026-07-01,ENG-057,48,2026-01-03 00:00:00,643.35,1583.0,1407.32,553.56,2388.12,9048.58,47.59,521.38,2388.16,8127.37,8.43,393.0,0.016553,-0.027469,0.002158,Healthy,0,WO732700,54.2
2026-07-01,ENG-057,49,2026-01-03 01:00:00,642.82,1589.79,1408.98,554.28,2388.15,9054.5,47.48,521.64,2388.11,8127.17,8.4876,391.0,0.034543,-0.108564,0.001829,Healthy,0,WO332846,715.23
2026-07-01,ENG-057,50,2026-01-03 02:00:00,643.28,1596.0,1402.03,553.84,2388.12,9045.13,47.43,521.41,2388.11,8130.04,8.4215,393.0,0.033575,-0.040836,0.000827,Healthy,0,WO516385,194.42
2026-07-01,ENG-057,51,2026-01-03 03:00:00,642.68,1587.45,1406.24,553.88,2388.09,9042.31,47.52,521.97,2388.06,8128.94,8.4313,394.0,0.038439,-0.210341,0.002763,Healthy,0,WO226660,2430.43
2026-07-01,ENG-057,52,2026-01-03 04:00:00,642.79,1591.97,1401.69,554.05,2388.11,9047.09,47.42,521.52,2388.07,8131.63,8.4159,392.0,0.031756,-0.27576,0.002514,Healthy,0,WO263547,1094.95
2026-07-01,ENG-057,53,2026-01-03 05:00:00,642.66,1585.39,1400.52,554.08,2388.1,9047.85,47.5,521.78,2388.12,8127.54,8.4205,392.0,0.019461,-0.441328,0.001208,Healthy,0,WO762825,2132.96
2026-07-01,ENG-057,54,2026-01-03 06:00:00,642.15,1590.15,1392.41,554.16,2388.12,9057.31,47.29,521.57,2388.12,8132.24,8.4295,394.0,0.008368,-0.596219,0.002719,Healthy,0,WO841816,1625.69
2026-07-01,ENG-058,1,2026-01-01 01:00:00,641.93,1589.01,1397.36,553.8,2388.03,9052.53,47.15,521.89,2388.07,8127.61,8.4338,392.0,0.00724,-0.813943,0.002525,Healthy,0,WO237388,2940.05
2026-07-01,ENG-058,2,2026-01-01 02:00:00,642.42,1584.33,1404.24,554.2,2388.03,9042.78,47.13,522.06,2388.09,8128.56,8.3838,391.0,-0.019187,-1.003357,0.005315,Healthy,0,WO846660,1922.48
2026-07-01,ENG-058,3,2026-01-01 03:00:00,642.18,1582.82,1408.29,554.08,2388.07,9046.81,47.35,521.73,2388.04,8132.41,8.4208,393.0,0.014391,-0.621492,0.000386,Healthy,0,WO802916,1719.92
2026-07-01,ENG-058,4,2026-01-01 04:00:00,642.63,1587.91,1400.01,554.05,2388.08,9046.29,47.32,522.1,2388.04,8121.94,8.3918,393.0,-0.004618,-0.850957,0.005476,Healthy,0,WO869919,1244.83
2026-07-01,ENG-058,5,2026-01-01 05:00:00,642.06,1581.15,1404.09,554.6,2388.08,9048.29,47.17,521.62,2388.03,8132.82,8.4224,393.0,-0.011321,-0.826166,0.006823,Healthy,0,WO151704,764.62
2026-07-01,ENG-058,6,2026-01-01 06:00:00,642.13,1587.92,1405.81,554.71,2388.11,9046.69,47.34,521.25,2388.05,8125.86,8.4238,391.0,-0.006973,-0.646341,0.017319,Warning,1,WO779219,2141.21
2026-07-01,ENG-058,7,2026-01-01 07:00:00,642.37,1583.88,1396.43,554.57,2388.06,9049.44,47.22,521.59,2388.01,8134.35,8.4186,392.0,0.012306,-0.889727,0.001485,Healthy,0,WO801499,2577.48
2026-07-01,ENG-058,8,2026-01-01 08:00:00,642.74,1585.78,1408.02,553.66,2388.06,9047.96,47.2,522.38,2388.05,8130.45,8.4081,393.0,0.010705,-0.714444,0.000598,Healthy,0,WO792051,2335.57
2026-07-01,ENG-058,9,2026-01-01 09:00:00,641.9,1587.58,1401.31,554.31,2388.01,9045.45,47.29,521.96,2388.03,8129.93,8.3937,392.0,0.009552,-0.963807,0.000846,Healthy,0,WO340374,2174.28
2026-07-01,ENG-058,10,2026-01-01 10:00:00,642.28,1586.16,1402.15,553.93,2388.06,9057.71,47.41,522.02,2388.0,8138.3,8.4074,391.0,0.029073,-0.730896,0.002392,Healthy,0,WO147220,791.71
2026-07-01,ENG-058,11,2026-01-01 11:00:00,642.1,1585.07,1400.88,554.94,2388.06,9045.97,47.33,521.88,2388.12,8128.42,8.3883,392.0,-0.025334,-0.884527,0.016584,Healthy,0,WO548915,839.62
2026-07-01,ENG-058,12,2026-01-01 12:00:00,642.03,1587.87,1396.7,554.46,2388.08,9054.74,47.32,522.74,2388.06,8131.96,8.4327,392.0,0.027486,-0.949467,0.004122,Healthy,0,WO803096,2176.64
2026-07-01,ENG-058,13,2026-01-01 13:00:00,641.97,1584.27,1400.91,553.73,2388.03,9052.63,47.36,522.27,2388.05,8126.59,8.4073,393.0,0.017654,-0.753266,0.000732,Healthy,0,WO943950,1457.62
2026-07-01,ENG-058,14,2026-01-01 14:00:00,642.42,1581.21,1395.05,554.35,2388.08,9046.57,47.38,522.22,2388.07,8125.58,8.371,392.0,0.00113,-1.009067,0.004846,Healthy,0,WO799047,
2026-07-01,ENG-058,15,2026-01-01 15:00:00,642.06,1582.2,1399.91,554.23,2388.03,9044.17,47.21,522.37,2388.14,8133.42,8.3964,392.0,-0.008083,-1.058494,0.004271,Healthy,0,WO793771,957.07
2026-07-01,ENG-058,16,2026-01-01 16:00:00,642.57,1586.76,1405.3,554.25,2388.1,9039.6,47.1,522.06,2388.07,8130.28,8.4589,392.0,0.007067,-0.43867,0.003202,Healthy,0,WO750436,1619.34
2026-07-01,ENG-058,17,2026-01-01 17:00:00,641.68,1594.94,1400.24,553.73,2388.1,9051.42,47.21,521.49,2388.09,8133.16,8.4315,393.0,0.014411,-0.608036,0.001303,Healthy,0,WO177797,1497.12
2026-07-01,ENG-058,18,2026-01-01 18:00:00,642.13,1592.22,1408.68,554.57,2388.09,9046.03,47.34,521.87,2388.02,8129.43,8.4465,390.0,-0.01282,-2.609596,0.002184,Healthy,0,WO559118,2041.1
2026-07-01,ENG-058,19,2026-01-01 19:00:00,641.95,1584.23,1406.51,553.59,2388.05,9052.26,47.41,521.74,2388.03,8130.71,8.4186,392.0,0.019634,-0.716968,0.001444,Healthy,0,WO598235,1290.05
2026-07-01,ENG-058,20,2026-01-01 20:00:00,642.28,1588.24,1401.84,554.04,2388.05,9048.81,47.3,521.95,2388.03,8126.51,8.3947,392.0,-0.000403,-0.857176,0.00656,Healthy,0,WO832203,648.9
2026-07-01,ENG-058,21,2026-01-01 21:00:00,642.51,1584.03,1398.55,553.73,2388.09,9052.43,47.34,521.92,2388.04,8132.66,8.4246,391.0,0.014615,-0.763097,0.002909,Healthy,0,WO637389,2367.63
2026-07-01,ENG-058,22,2026-01-01 22:00:00,642.36,1586.38,1401.46,554.06,2388.03,9046.0,47.28,521.64,2388.1,8131.88,8.4095,392.0,1.9e-05,-0.744457,0.001465,Healthy,0,WO714563,
2026-07-01,ENG-058,23,2026-01-01 23:00:00,642.31,1580.41,1396.43,554.21,2387.99,9051.56,47.28,522.47,2388.1,8131.56,8.4215,392.0,0.005979,-0.986607,0.001983,Healthy,0,WO396525,1395.48
2026-07-01,ENG-058,24,2026-01-02 00:00:00,642.21,1585.19,1396.16,553.78,2388.02,9048.05,47.43,521.9,2388.0,8130.1,8.3993,393.0,0.021836,-0.877617,0.003136,Healthy,0,WO688526,953.2
2026-07-01,ENG-058,25,2026-01-02 01:00:00,642.42,1587.02,1400.66,554.14,2388.02,9048.89,47.22,522.04,2388.1,8129.67,8.3847,391.0,0.00018,-0.830831,0.000598,Healthy,0,WO572004,2660.2
2026-07-01,ENG-058,26,2026-01-02 02:00:00,642.26,1587.56,1402.97,553.52,2388.05,9047.82,47.64,521.87,2388.02,8128.62,8.4636,391.0,0.050805,-0.461587,0.000488,Healthy,0,WO135415,1025.35
2026-07-01,ENG-058,27,2026-01-02 03:00:00,642.42,1584.75,1395.35,554.51,2388.06,9046.25,47.22,522.2,2388.11,8131.33,8.3943,392.0,-0.010601,-0.973221,0.010742,Healthy,0,WO139463,1189.06
2026-07-01,ENG-058,28,2026-01-02 04:00:00,641.99,1588.38,1398.16,553.53,2388.07,9053.09,47.25,521.78,2388.07,8136.31,8.3856,391.0,0.01497,-0.825684,0.000913,Healthy,0,WO215248,1718.03
2026-07-01,ENG-058,29,2026-01-02 05:00:00,641.73,1587.02,1401.06,554.42,2388.06,9047.35,47.18,522.04,2388.1,8129.65,8.4397,392.0,-0.002023,-0.941697,0.001891,Healthy,0,WO828468,1424.56
2026-07-01,ENG-058,30,2026-01-02 06:00:00,642.35,1586.3,1401.14,554.37,2388.1,9047.53,47.26,521.81,2388.06,8136.17,8.3916,392.0,-0.009565,-0.905027,0.00469,Healthy,0,WO533612,1308.37
2026-07-01,ENG-058,31,2026-01-02 07:00:00,642.67,1587.1,1400.89,554.48,2388.04,9048.44,47.32,522.24,2388.08,8125.54,8.3931,392.0,-0.002583,-0.79164,0.002224,Healthy,0,WO750919,2529.46
2026-07-01,ENG-058,32,2026-01-02 08:00:00,642.12,1588.59,1401.77,553.64,2388.04,9050.52,47.2,522.15,2388.07,8128.2,8.4037,393.0,0.00613,-0.790341,0.0021,Healthy,0,WO555736,2918.51
2026-07-01,ENG-058,33,2026-01-02 09:00:00,641.87,1585.74,1396.02,554.39,2388.08,9044.98,47.42,522.17,2387.98,8128.81,8.4131,391.0,0.024272,-0.961001,0.002316,Healthy,0,WO176539,950.79
2026-07-01,ENG-058,34,2026-01-02 10:00:00,642.21,1590.35,1397.81,553.4,2387.99,9042.94,47.41,521.99,2388.04,8130.18,8.4061,394.0,0.0241,-0.664566,0.002121,Healthy,0,WO354235,2837.01
2026-07-01,ENG-058,35,2026-01-02 11:00:00,642.5,1588.31,1398.83,553.35,2388.07,9050.42,47.39,521.95,2388.09,8128.91,8.3782,392.0,0.011489,-0.689474,0.000345,Healthy,0,WO529830,1601.18
2026-07-01,ENG-058,36,2026-01-02 12:00:00,641.81,1584.4,1398.32,553.96,2388.04,9054.96,47.41,521.69,2388.06,8132.23,8.38,394.0,-0.007017,-0.907911,0.004889,Healthy,0,WO722142,1289.38
2026-07-01,ENG-058,37,2026-01-02 13:00:00,642.5,1587.63,1401.07,554.01,2388.04,9051.59,47.25,521.86,2388.06,8129.83,8.4079,392.0,0.007418,-0.837405,0.002224,Healthy,0,WO957286,2323.08
2026-07-01,ENG-058,38,2026-01-02 14:00:00,642.5,1588.84,1399.14,554.24,2388.06,9041.05,47.23,522.47,2388.03,8128.37,8.3815,391.0,0.009059,-0.936105,0.002584,Healthy,0,WO897178,430.81
2026-07-01,ENG-058,39,2026-01-02 15:00:00,642.38,1588.69,1398.35,554.32,2388.07,9043.82,47.23,521.92,2388.05,8130.67,8.3915,390.0,0.009233,-0.92924,0.000244,Healthy,0,WO415997,1579.79
2026-07-01,ENG-058,40,2026-01-02 16:00:00,642.76,1582.6,1404.84,553.84,2388.07,9047.96,47.2,522.38,2388.01,8128.87,8.4402,392.0,0.011058,-0.716115,0.001843,Healthy,0,WO939230,2584.47
2026-07-01,ENG-058,41,2026-01-02 17:00:00,642.21,1583.46,1403.92,554.07,2388.11,9038.67,47.3,522.57,2388.06,8125.85,8.4263,393.0,-0.00767,-0.754461,0.01014,Healthy,0,WO989461,2790.26
2026-07-01,ENG-058,42,2026-01-02 18:00:00,642.9,1585.89,1404.44,554.65,2388.03,9051.91,47.35,521.91,2388.09,8132.29,8.3864,391.0,-0.00428,-0.902924,0.0082,Healthy,0,WO873111,364.58
2026-07-01,ENG-058,43,2026-01-02 19:00:00,642.17,1579.39,1397.25,553.84,2388.06,9042.52,47.37,521.98,2388.06,8131.16,8.425,392.0,0.000457,-0.926604,0.001245,Healthy,0,WO473543,1804.97
2026-07-01,ENG-058,44,2026-01-02 20:00:00,641.95,1586.32,1403.18,553.76,2388.09,9047.26,47.16,521.85,2388.13,8126.5,8.3999,392.0,-0.013424,-0.742204,0.004448,Healthy,0,WO102429,1319.22
2026-07-01,ENG-058,45,2026-01-02 21:00:00,642.43,1584.25,1394.24,554.37,2388.05,9047.34,47.39,521.9,2388.03,8132.06,8.4205,394.0,0.010994,-0.836438,0.002224,Healthy,0,WO478007,608.0
2026-07-01,ENG-058,46,2026-01-02 22:00:00,641.47,1586.48,1399.54,554.03,2388.05,9048.75,47.4,521.95,2388.02,8131.34,8.3669,391.0,0.022823,-1.06333,0.000345,Healthy,0,WO668369,191.77
2026-07-01,ENG-058,47,2026-01-02 23:00:00,641.56,1591.18,1404.06,554.12,2388.06,9049.82,47.32,521.68,2388.09,8135.06,8.4673,393.0,0.03182,-0.446859,0.002107,Healthy,0,WO876849,2581.03
2026-07-01,ENG-058,48,2026-01-03 00:00:00,642.48,1589.5,1399.34,553.98,2388.09,9047.88,47.33,521.42,2388.01,8128.56,8.4125,392.0,0.012109,-0.637166,0.002789,Healthy,0,WO213017,
2026-07-01,ENG-058,49,2026-01-03 01:00:00,641.79,1586.92,1400.89,554.02,2388.05,9049.51,47.34,522.39,2388.09,8133.63,8.4065,393.0,-0.001091,-0.920424,0.001859,Healthy,0,WO877468,2412.94
2026-07-01,ENG-058,50,2026-01-03 02:00:00,642.42,1591.64,1400.09,553.17,2388.06,9047.57,47.47,522.49,2388.08,8128.4,8.4136,393.0,0.035878,-0.482745,0.002207,Healthy,0,WO782754,2138.15
2026-07-01,ENG-058,51,2026-01-03 03:00:00,642.38,1586.19,1400.54,553.87,2388.01,9048.92,47.45,522.4,2388.11,8129.03,8.3949,391.0,0.008055,-0.935833,0.001691,Healthy,0,WO943807,1957.57
2026-07-01,ENG-058,52,2026-01-03 04:00:00,642.11,1586.92,1394.75,553.93,2388.06,9050.9,47.4,522.09,2388.04,8125.28,8.4171,393.0,0.012513,-0.838655,0.001221,Healthy,0,WO139363,2532.34
